Th,5/15/14,1.4151,,
We,5/14/14,1.4205,,
Tu,5/13/14,1.4172,,
Mo,5/12/14,1.4364,,
,,,,
Fr,5/9/14,1.4257,,
Th,5/8/14,1.4672,,
We,5/7/14,1.4685,,
Tu,5/6/14,1.4565,,
Mo,5/5/14,1.4606,,
,,,,
Fr,5/2/14,1.4633,,
We,4/30/14,1.4624,,
Tu,4/29/14,1.4592,,
Mo,4/28/14,1.4486,,
,,,,
Fr,4/25/14,1.445,,
We,4/23/14,1.4237,,
Tu,4/22/14,1.4311,,
Mo,4/21/14,1.4307,,
,,,,
Th,4/17/14,1.4393,,
We,4/16/14,1.462,,
Tu,4/15/14,1.4485,,
,,,,
Fr,4/11/14,1.4393,,
Th,4/10/14,1.4339,,
We,4/9/14,1.4347,,
Mo,4/7/14,1.4577,,
,,,,
Fr,4/4/14,1.4567,,
Th,4/3/14,1.447,,
We,4/2/14,1.4443,,
Tu,4/1/14,1.451,,
Mo,3/31/14,1.4549,,
,,,,
Fr,3/28/14,1.458,,
Th,3/27/14,1.4662,,
We,3/26/14,1.3938,,
Tu,3/25/14,1.3963,,
Mo,3/24/14,1.3963,,
,,,,
Sa,3/22/14,1.4155,,
Fr,3/21/14,1.4607,,
Th,3/20/14,1.4616,,
We,3/19/14,1.4554,,
Tu,3/18/14,1.4555,,
,,,,
Fr,3/14/14,1.457,,
Th,3/13/14,1.4593,,
We,3/12/14,1.4539,,
Tu,3/11/14,1.4559,,
Mo,3/10/14,1.4952,,
,,,,
Fr,3/7/14,1.4962,,
Th,3/6/14,1.5245,,
We,3/5/14,1.5414,,
Tu,3/4/14,1.5463,,
Mo,3/3/14,1.5657,,
,,,,
Fr,2/28/14,1.5529,,
We,2/26/14,1.5627,,
Tu,2/25/14,1.5728,,
Mo,2/24/14,1.5759,,
,,,,
Fr,2/21/14,1.5843,,
Th,2/20/14,1.597,,
We,2/19/14,1.5826,,
Tu,2/18/14,1.5894,,
Mo,2/17/14,1.6027,,
,,,,
Fr,2/14/14,1.6045,,
Th,2/13/14,1.6183,,
We,2/12/14,1.5981,,
Tu,2/11/14,1.6048,,
Mo,2/10/14,1.6071,,
,,,,
Fr,2/7/14,1.6019,,
Th,2/6/14,1.611,,
We,2/5/14,1.615,,
Tu,2/4/14,1.6189,,
Mo,2/3/14,1.6191,,
,,,,
Fr,1/31/14,1.5951,,
Th,1/30/14,1.5934,,
We,1/29/14,1.5819,,
Tu,1/28/14,1.5791,,
Mo,1/27/14,1.5773,,
,,,,
Fr,1/24/14,1.5423,,
Th,1/23/14,1.525,,
We,1/22/14,1.5276,,
Tu,1/21/14,1.5298,,
Mo,1/20/14,1.5331,,
,,,,
Fr,1/17/14,1.5434,,
Th,1/16/14,1.4613,,
We,1/15/14,1.4596,,
Tu,1/14/14,1.4774,,
Mo,1/13/14,1.4703,,
,,,,
Fr,1/10/14,1.4969,,
Th,1/9/14,1.5002,,
We,1/8/14,1.4991,,
Tu,1/7/14,1.5017,,
Mo,1/6/14,1.4949,,
,,,,
Fr,1/3/14,1.4903,,
Th,1/2/14,1.4876,,
We,1/1/14,1.4699,,
Tu,12/31/13,1.4678,,
Mo,12/30/13,1.4697,,
,,,,
Fr,12/27/13,1.4662,,
Th,12/26/13,1.4745,,
Tu,12/24/13,1.4774,,
Mo,12/23/13,1.531,,
,,,,
Fr,12/20/13,1.5302,,
Th,12/19/13,1.5576,,
We,12/18/13,1.5463,,
Tu,12/17/13,1.5649,,
Mo,12/16/13,1.5613,,
,,,,
Fr,12/13/13,1.557,,
Th,12/12/13,1.5414,,
We,12/11/13,1.5235,,
Tu,12/10/13,1.5175,,
Mo,12/9/13,1.4537,,
,,,,
Fr,12/6/13,1.4766,,
Th,12/5/13,1.4793,,
We,12/4/13,1.4971,,
Tu,12/3/13,1.4866,,
Mo,12/2/13,1.4836,,
,,,,
Fr,11/29/13,1.4911,,
Th,11/28/13,1.5098,,
We,11/27/13,1.5183,,
Tu,11/26/13,1.5179,,
Mo,11/25/13,1.5046,,
,,,,
Fr,11/22/13,1.5335,,
Th,11/21/13,1.5326,,
We,11/20/13,1.5025,,
Tu,11/19/13,1.4841,,
Mo,11/18/13,1.4869,,
,,,,
Th,11/14/13,1.5198,,
We,11/13/13,1.5352,,
Tu,11/12/13,1.5286,,
Mo,11/11/13,1.513,,
,,,,
Fr,11/8/13,1.4954,,
Th,11/7/13,1.4841,,
We,11/6/13,1.479,,
Tu,11/5/13,1.4621,,
Su,11/3/13,1.4439,,
,,,,
Fr,11/1/13,1.4468,,
Th,10/31/13,1.4827,,
We,10/30/13,1.4876,,
Tu,10/29/13,1.4951,,
Mo,10/28/13,1.5212,,
,,,,
Fr,10/25/13,1.5128,,
Th,10/24/13,1.5065,,
We,10/23/13,1.5034,,
Tu,10/22/13,1.4964,,
Mo,10/21/13,1.4943,,
,,,,
Fr,10/18/13,1.5121,,
Th,10/17/13,1.5468,,
Tu,10/15/13,1.523,,
Mo,10/14/13,1.5186,,
,,,,
Fr,10/11/13,1.5244,,
Th,10/10/13,1.5437,,
We,10/9/13,1.5455,,
Tu,10/8/13,1.566,,
Mo,10/7/13,1.573,,
,,,,
Fr,10/4/13,1.5713,,
Th,10/3/13,1.5724,,
Tu,10/1/13,1.6034,,
Mo,9/30/13,1.6148,,
,,,,
Fr,9/27/13,1.5864,,
Th,9/26/13,1.5731,,
We,9/25/13,1.576,,
Tu,9/24/13,1.571,,
Mo,9/23/13,1.5725,,
,,,,
Fr,9/20/13,1.5444,,
Th,9/19/13,1.5157,,
We,9/18/13,1.5659,,
Tu,9/17/13,1.5784,,
Mo,9/16/13,1.577,,
,,,,
Fr,9/13/13,1.619,,
Th,9/12/13,1.615,,
We,9/11/13,1.5975,,
Tu,9/10/13,1.5976,,
,,,,
Fr,9/6/13,1.6579,,
Th,9/5/13,1.6704,,
We,9/4/13,1.6883,,
Tu,9/3/13,1.7191,,
Mo,9/2/13,1.6505,,
,,,,
Fr,8/30/13,1.6741,,
Th,8/29/13,1.6953,,
We,8/28/13,1.7334,,
Tu,8/27/13,1.7361,,
Mo,8/26/13,1.6951,,
,,,,
Fr,8/23/13,1.6986,,
Th,8/22/13,1.7178,,
We,8/21/13,1.7568,,
Tu,8/20/13,1.7241,,
Mo,8/19/13,1.7183,,
,,,,
Fr,8/16/13,1.6914,,
We,8/14/13,1.6242,,
Tu,8/13/13,1.6359,,
Mo,8/12/13,1.653,,
,,,,
Th,8/8/13,1.6609,,
We,8/7/13,1.672,,
Tu,8/6/13,1.6659,,
Mo,8/5/13,1.6269,,
,,,,
Fr,8/2/13,1.6285,,
Th,8/1/13,1.6155,,
We,7/31/13,1.6132,,
Tu,7/30/13,1.6129,,
Mo,7/29/13,1.6104,,
,,,,
Fr,7/26/13,1.5995,,
Th,7/25/13,1.5959,,
We,7/24/13,1.5732,,
Tu,7/23/13,1.5568,,
Mo,7/22/13,1.5678,,
,,,,
Fr,7/19/13,1.5686,,
Th,7/18/13,1.5702,,
We,7/17/13,1.583,,
Tu,7/16/13,1.5908,,
Mo,7/15/13,1.5763,,
,,,,
Fr,7/12/13,1.5982,,
Th,7/11/13,1.6202,,
We,7/10/13,1.6522,,
Tu,7/9/13,1.6269,,
Mo,7/8/13,1.6365,,
,,,,
Fr,7/5/13,1.6248,,
Th,7/4/13,1.6319,,
We,7/3/13,1.6517,,
Tu,7/2/13,1.6274,,
Mo,7/1/13,1.618,,
,,,,
Fr,6/28/13,1.6331,,
Th,6/27/13,1.6781,,
We,6/26/13,1.6889,,
Tu,6/25/13,1.6819,,
Mo,6/24/13,1.6899,,
,,,,
Fr,6/21/13,1.6689,,
Th,6/20/13,1.6738,,
We,6/19/13,1.628,,
Tu,6/18/13,1.6299,,
Mo,6/17/13,1.6213,,
,,,,
Fr,6/14/13,1.6338,,
Th,6/13/13,1.6642,,
We,6/12/13,1.6314,,
Tu,6/11/13,1.6228,,
Mo,6/10/13,1.5979,,
,,,,
Fr,6/7/13,1.5989,,
Th,6/6/13,1.6197,,
We,6/5/13,1.5981,,
Tu,6/4/13,1.6,,
Mo,6/3/13,1.5947,,
,,,,
Fr,5/31/13,1.5826,,
Th,5/30/13,1.5229,,
We,5/29/13,1.4903,,
Tu,5/28/13,1.4894,,
Mo,5/27/13,1.4886,,
,,,,
Fr,5/24/13,1.5133,,
Th,5/23/13,1.5447,,
We,5/22/13,1.5148,,
Tu,5/21/13,1.5111,,
Mo,5/20/13,1.5027,,
,,,,
Fr,5/17/13,1.4981,,
Th,5/16/13,1.501,,
We,5/15/13,1.5035,,
Tu,5/14/13,1.5409,,
Mo,5/13/13,1.5433,,
,,,,
Sa,5/11/13,1.5088,,
Fr,5/10/13,1.5118,,
Th,5/9/13,1.5174,,
We,5/8/13,1.5118,,
Tu,5/7/13,1.5195,,
Mo,5/6/13,1.5361,,
,,,,
Fr,5/3/13,1.5438,,
Th,5/2/13,1.5313,,
Tu,4/30/13,1.5494,,
Mo,4/29/13,1.5588,,
,,,,
Fr,4/26/13,1.5669,,
Th,4/25/13,1.5572,,
Tu,4/23/13,1.5757,,
Mo,4/22/13,1.5765,,
,,,,
Th,4/18/13,1.5892,,
We,4/17/13,1.6134,,
Tu,4/16/13,1.6122,,
Mo,4/15/13,1.6462,,
,,,,
Fr,4/12/13,1.6566,,
Th,4/11/13,1.6298,,
We,4/10/13,1.6411,,
Tu,4/9/13,1.6581,,
Mo,4/8/13,1.6391,,
,,,,
Fr,4/5/13,1.6381,,
Th,4/4/13,1.6329,,
We,4/3/13,1.6075,,
Tu,4/2/13,1.5873,,
Mo,4/1/13,1.6021,,
,,,,
Th,3/28/13,1.6046,,
Tu,3/26/13,1.6159,,
Mo,3/25/13,1.6179,,
,,,,
Fr,3/22/13,1.6132,,
Th,3/21/13,1.5549,,
We,3/20/13,1.5474,,
Tu,3/19/13,1.5373,,
Mo,3/18/13,1.5341,,
,,,,
Fr,3/15/13,1.5227,,
Th,3/14/13,1.5116,,
We,3/13/13,1.5278,,
Tu,3/12/13,1.512,,
Mo,3/11/13,1.5058,,
,,,,
Fr,3/8/13,1.4981,,
Th,3/7/13,1.5189,,
We,3/6/13,1.5316,,
Tu,3/5/13,1.5403,,
Mo,3/4/13,1.562,,
,,,,
Fr,3/1/13,1.5586,,
Th,2/28/13,1.5608,,
We,2/27/13,1.5371,,
Tu,2/26/13,1.5482,,
Mo,2/25/13,1.5228,,
,,,,
Fr,2/22/13,1.524,,
Th,2/21/13,1.5233,,
We,2/20/13,1.4987,,
Tu,2/19/13,1.4992,,
Mo,2/18/13,1.5096,,
,,,,
Fr,2/15/13,1.5091,,
Th,2/14/13,1.5068,,
We,2/13/13,1.4983,,
Tu,2/12/13,1.5019,,
Mo,2/11/13,1.5096,,
,,,,
Fr,2/8/13,1.5079,,
Th,2/7/13,1.5005,,
We,2/6/13,1.496,,
Tu,2/5/13,1.4945,,
Mo,2/4/13,1.4906,,
,,,,
Fr,2/1/13,1.4884,,
Th,1/31/13,1.4798,,
We,1/30/13,1.4717,,
Tu,1/29/13,1.4727,,
Mo,1/28/13,1.4645,,
,,,,
Fr,1/25/13,1.4645,,
Th,1/24/13,1.4777,,
We,1/23/13,1.4701,,
Tu,1/22/13,1.4734,,
Mo,1/21/13,1.4646,,
,,,,
Fr,1/18/13,1.4692,,
Th,1/17/13,1.4747,,
We,1/16/13,1.4856,,
Tu,1/15/13,1.473,,
Mo,1/14/13,1.479,,
,,,,
Fr,1/11/13,1.4973,,
Th,1/10/13,1.4973,,
We,1/9/13,1.4971,,
Tu,1/8/13,1.4913,,
Mo,1/7/13,1.4952,,
,,,,
Fr,1/4/13,1.5677,,
Th,1/3/13,1.5693,,
We,1/2/13,1.5733,,
Tu,1/1/13,1.584,,
Mo,12/31/12,1.5966,,
,,,,
Fr,12/28/12,1.5951,,
Th,12/27/12,1.6051,,
We,12/26/12,1.5973,,
Mo,12/24/12,1.6108,,
,,,,
Fr,12/21/12,1.5465,,
Th,12/20/12,1.5296,,
We,12/19/12,1.5279,,
Tu,12/18/12,1.5367,,
Mo,12/17/12,1.5463,,
,,,,
Fr,12/14/12,1.5404,,
Th,12/13/12,1.5475,,
We,12/12/12,1.5374,,
Tu,12/11/12,1.5349,,
Mo,12/10/12,1.5331,,
,,,,
Fr,12/7/12,1.5321,,
Th,12/6/12,1.5272,,
We,12/5/12,1.5346,,
Tu,12/4/12,1.5381,,
Mo,12/3/12,1.5415,,
,,,,
Fr,11/30/12,1.5388,,
Th,11/29/12,1.5523,,
Tu,11/27/12,1.5794,,
Mo,11/26/12,1.6054,,
,,,,
Fr,11/23/12,1.6081,,
Th,11/22/12,1.6071,,
We,11/21/12,1.6121,,
Tu,11/20/12,1.6236,,
Mo,11/19/12,1.6228,,
,,,,
Fr,11/16/12,1.6254,,
Th,11/15/12,1.6111,,
Tu,11/13/12,1.5984,,
Mo,11/12/12,1.594,,
,,,,
Fr,11/9/12,1.5929,,
Th,11/8/12,1.5791,,
We,11/7/12,1.5745,,
Tu,11/6/12,1.5816,,
Mo,11/5/12,1.5862,,
,,,,
Fr,11/2/12,1.5868,,
Th,11/1/12,1.6034,,
We,10/31/12,1.5463,,
Tu,10/30/12,1.5526,,
Mo,10/29/12,1.5355,,
,,,,
Fr,10/26/12,1.5354,,
Th,10/25/12,1.5245,,
Tu,10/23/12,1.5285,,
Mo,10/22/12,1.5217,,
,,,,
Fr,10/19/12,1.5307,,
Th,10/18/12,1.5218,,
We,10/17/12,1.5366,,
Tu,10/16/12,1.5394,,
Mo,10/15/12,1.5282,,
,,,,
Fr,10/12/12,1.5313,,
Th,10/11/12,1.5208,,
We,10/10/12,1.5349,,
Tu,10/9/12,1.5217,,
Mo,10/8/12,1.5286,,
,,,,
Fr,10/5/12,1.5101,,
Th,10/4/12,1.5006,,
We,10/3/12,1.5156,,
Mo,10/1/12,1.5193,,
,,,,
Fr,9/28/12,1.5242,,
Th,9/27/12,1.5393,,
We,9/26/12,1.5349,,
Tu,9/25/12,1.5298,,
Mo,9/24/12,1.5315,,
,,,,
Fr,9/21/12,1.525,,
Th,9/20/12,1.5586,,
Tu,9/18/12,1.5462,,
Mo,9/17/12,1.5423,,
,,,,
Fr,9/14/12,1.5489,,
Th,9/13/12,1.559,,
We,9/12/12,1.5608,,
Tu,9/11/12,1.5737,,
Mo,9/10/12,1.5813,,
,,,,
Sa,9/8/12,1.5827,,
Fr,9/7/12,1.5886,,
Th,9/6/12,1.6195,,
We,9/5/12,1.6642,,
Tu,9/4/12,1.652,,
Mo,9/3/12,1.6574,,
,,,,
Fr,8/31/12,1.6531,,
Th,8/30/12,1.642,,
We,8/29/12,1.6468,,
Tu,8/28/12,1.6337,,
Mo,8/27/12,1.6293,,
,,,,
Fr,8/24/12,1.6429,,
Th,8/23/12,1.6368,,
We,8/22/12,1.6371,,
Tu,8/21/12,1.6336,,
,,,,
Fr,8/17/12,1.6622,,
Th,8/16/12,1.6654,,
Tu,8/14/12,1.658,,
Mo,8/13/12,1.6575,,
,,,,
Fr,8/10/12,1.6653,,
Th,8/9/12,1.665,,
We,8/8/12,1.6612,,
Tu,8/7/12,1.6611,,
Mo,8/6/12,1.6487,,
,,,,
Fr,8/3/12,1.6693,,
Th,8/2/12,1.6667,,
We,8/1/12,1.6635,,
Tu,7/31/12,1.6656,,
Mo,7/30/12,1.6746,,
,,,,
Fr,7/27/12,1.7048,,
Th,7/26/12,1.7253,,
We,7/25/12,1.7041,,
Tu,7/24/12,1.6969,,
Mo,7/23/12,1.701,,
,,,,
Fr,7/20/12,1.6731,,
Th,7/19/12,1.6615,,
We,7/18/12,1.6705,,
Tu,7/17/12,1.6783,,
Mo,7/16/12,1.6785,,
,,,,
Fr,7/13/12,1.6709,,
Th,7/12/12,1.6691,,
We,7/11/12,1.6384,,
Tu,7/10/12,1.6264,,
Mo,7/9/12,1.6475,,
,,,,
Fr,7/6/12,1.6344,,
Th,7/5/12,1.6327,,
We,7/4/12,1.6349,,
Tu,7/3/12,1.6348,,
Mo,7/2/12,1.6373,,
,,,,
Fr,6/29/12,1.6344,,
Th,6/28/12,1.6766,,
We,6/27/12,1.6636,,
Tu,6/26/12,1.6696,,
Mo,6/25/12,1.672,,
,,,,
Fr,6/22/12,1.6642,,
Th,6/21/12,1.6379,,
We,6/20/12,1.651,,
Tu,6/19/12,1.6547,,
Mo,6/18/12,1.6699,,
,,,,
Fr,6/15/12,1.6459,,
Th,6/14/12,1.6727,,
We,6/13/12,1.6526,,
Tu,6/12/12,1.6544,,
Mo,6/11/12,1.6737,,
,,,,
Fr,6/8/12,1.6772,,
Th,6/7/12,1.6842,,
We,6/6/12,1.6702,,
Tu,6/5/12,1.7154,,
Mo,6/4/12,1.7188,,
,,,,
Fr,6/1/12,1.7213,,
Th,5/31/12,1.6944,,
We,5/30/12,1.6571,,
Tu,5/29/12,1.6443,,
Mo,5/28/12,1.6465,,
,,,,
Fr,5/25/12,1.6667,,
Th,5/24/12,1.6663,,
We,5/23/12,1.6411,,
Tu,5/22/12,1.6331,,
Mo,5/21/12,1.6173,,
,,,,
Fr,5/18/12,1.6203,,
Th,5/17/12,1.6286,,
We,5/16/12,1.6327,,
Tu,5/15/12,1.6029,,
Mo,5/14/12,1.614,,
,,,,
Fr,5/11/12,1.6073,,
Th,5/10/12,1.5948,,
We,5/9/12,1.5891,,
Tu,5/8/12,1.5827,,
Mo,5/7/12,1.5484,,
,,,,
Fr,5/4/12,1.5559,,
Th,5/3/12,1.5268,,
We,5/2/12,1.5135,,
Mo,4/30/12,1.5121,,
,,,,
Sa,4/28/12,1.5236,,
Fr,4/27/12,1.5283,,
Th,4/26/12,1.5287,,
We,4/25/12,1.5268,,
Tu,4/24/12,1.5219,,
Mo,4/23/12,1.5317,,
,,,,
Fr,4/20/12,1.5073,,
Th,4/19/12,1.5437,,
We,4/18/12,1.5536,,
Tu,4/17/12,1.5567,,
Mo,4/16/12,1.5754,,
,,,,
Fr,4/13/12,1.5806,,
Th,4/12/12,1.5589,,
We,4/11/12,1.571,,
Tu,4/10/12,1.567,,
Mo,4/9/12,1.5689,,
,,,,
We,4/4/12,1.5452,,
Tu,4/3/12,1.5354,,
Mo,4/2/12,1.5459,,
,,,,
Fr,3/30/12,1.5525,,
Th,3/29/12,1.5839,,
We,3/28/12,1.5781,,
Tu,3/27/12,1.5657,,
Mo,3/26/12,1.5845,,
,,,,
Fr,3/23/12,1.5563,,
Th,3/22/12,1.5712,,
We,3/21/12,1.5351,,
Tu,3/20/12,1.5604,,
Mo,3/19/12,1.5642,,
,,,,
Fr,3/16/12,1.5251,,
Th,3/15/12,1.507,,
We,3/14/12,1.4083,,
Tu,3/13/12,1.4167,,
Mo,3/12/12,1.4349,,
,,,,
Fr,3/9/12,1.4333,,
We,3/7/12,1.4632,,
Tu,3/6/12,1.4608,,
Mo,3/5/12,1.4445,,
,,,,
Sa,3/3/12,1.422,,
Fr,3/2/12,1.422,,
Th,3/1/12,1.4263,,
We,2/29/12,1.4127,,
Tu,2/28/12,1.4145,,
Mo,2/27/12,1.4376,,
,,,,
Fr,2/24/12,1.3993,,
Th,2/23/12,1.3873,,
We,2/22/12,1.3822,,
Tu,2/21/12,1.3609,,
,,,,
Fr,2/17/12,1.3859,,
Th,2/16/12,1.3962,,
We,2/15/12,1.3925,,
Tu,2/14/12,1.4201,,
Mo,2/13/12,1.4262,,
,,,,
Fr,2/10/12,1.4281,,
Th,2/9/12,1.4215,,
We,2/8/12,1.4314,,
Tu,2/7/12,1.4383,,
Mo,2/6/12,1.4314,,
,,,,
Fr,2/3/12,1.4398,,
Th,2/2/12,1.4541,,
We,2/1/12,1.4651,,
Tu,1/31/12,1.4742,,
Mo,1/30/12,1.4972,,
,,,,
Fr,1/27/12,1.465,,
We,1/25/12,1.4784,,
Tu,1/24/12,1.4777,,
Mo,1/23/12,1.4993,,
,,,,
Fr,1/20/12,1.5004,,
Th,1/19/12,1.509,,
We,1/18/12,1.5266,,
Tu,1/17/12,1.5253,,
Mo,1/16/12,1.5513,,
,,,,
Fr,1/13/12,1.5547,,
Th,1/12/12,1.566,,
We,1/11/12,1.5526,,
Tu,1/10/12,1.5537,,
Mo,1/9/12,1.5881,,
,,,,
Sa,1/7/12,1.5789,,
Fr,1/6/12,1.577,,
Th,1/5/12,1.6011,,
We,1/4/12,1.5985,,
Tu,1/3/12,1.5929,,
Mo,1/2/12,1.6361,,
,,,,
Fr,12/30/11,1.6428,,
Th,12/29/11,1.6334,,
We,12/28/11,1.6143,,
Tu,12/27/11,1.5994,,
Mo,12/26/11,1.5897,,
,,,,
Fr,12/23/11,1.6132,,
Th,12/22/11,1.6056,,
We,12/21/11,1.6187,,
Tu,12/20/11,1.6731,,
Mo,12/19/11,1.6509,,
,,,,
Fr,12/16/11,1.6389,,
Th,12/15/11,1.6032,,
We,12/14/11,1.5987,,
Tu,12/13/11,1.5866,,
Mo,12/12/11,1.5998,,
,,,,
Fr,12/9/11,1.5659,,
Th,12/8/11,1.5398,,
We,12/7/11,1.5043,,
Mo,12/5/11,1.5107,,
,,,,
Fr,12/2/11,1.507,,
Th,12/1/11,1.5402,,
We,11/30/11,1.5746,,
Tu,11/29/11,1.5859,,
Mo,11/28/11,1.5704,,
,,,,
Fr,11/25/11,1.6176,,
Th,11/24/11,1.6009,,
We,11/23/11,1.6171,,
Tu,11/22/11,1.5803,,
Mo,11/21/11,1.5921,,
,,,,
Fr,11/18/11,1.5508,,
Th,11/17/11,1.5423,,
We,11/16/11,1.5134,,
Tu,11/15/11,1.5038,,
Mo,11/14/11,1.4831,,
,,,,
Fr,11/11/11,1.4778,,
We,11/9/11,1.4634,,
Tu,11/8/11,1.4461,,
,,,,
Fr,11/4/11,1.4466,,
Th,11/3/11,1.4496,,
We,11/2/11,1.451,,
Tu,11/1/11,1.4497,,
Mo,10/31/11,1.4313,,
,,,,
Fr,10/28/11,1.4129,,
We,10/26/11,1.4551,,
Tu,10/25/11,1.458,,
Mo,10/24/11,1.4809,,
,,,,
Fr,10/21/11,1.4945,,
Th,10/20/11,1.5863,,
We,10/19/11,1.5551,,
Tu,10/18/11,1.5864,,
Mo,10/17/11,1.5606,,
,,,,
Fr,10/14/11,1.5554,,
Th,10/13/11,1.5737,,
We,10/12/11,1.5668,,
Tu,10/11/11,1.6067,,
Mo,10/10/11,1.6047,,
,,,,
Fr,10/7/11,1.6368,,
We,10/5/11,1.6824,,
Tu,10/4/11,1.6747,,
Mo,10/3/11,1.645,,
,,,,
Fr,9/30/11,1.6148,,
Th,9/29/11,1.5912,,
We,9/28/11,1.6156,,
Tu,9/27/11,1.6079,,
Mo,9/26/11,1.6553,,
,,,,
Fr,9/23/11,1.6439,,
Th,9/22/11,1.6239,,
We,9/21/11,1.557,,
Tu,9/20/11,1.5538,,
Mo,9/19/11,1.5867,,
,,,,
Fr,9/16/11,1.5702,,
Th,9/15/11,1.5755,,
We,9/14/11,1.5913,,
Tu,9/13/11,1.6132,,
Mo,9/12/11,1.6098,,
,,,,
Fr,9/9/11,1.5742,,
Th,9/8/11,1.5468,,
We,9/7/11,1.5541,,
Tu,9/6/11,1.5728,,
Mo,9/5/11,1.5868,,
,,,,
Fr,9/2/11,1.5797,,
Tu,8/30/11,1.5911,,
Mo,8/29/11,1.6385,,
,,,,
Fr,8/26/11,1.6972,,
Th,8/25/11,1.6659,,
We,8/24/11,1.6257,,
Tu,8/23/11,1.603,,
Mo,8/22/11,1.6184,,
,,,,
Fr,8/19/11,1.6385,,
Th,8/18/11,1.6058,,
We,8/17/11,1.6075,,
Tu,8/16/11,1.6101,,
,,,,
Fr,8/12/11,1.5997,,
Th,8/11/11,1.5791,,
We,8/10/11,1.5725,,
Tu,8/9/11,1.591,,
Mo,8/8/11,1.5786,,
,,,,
Fr,8/5/11,1.5656,,
Th,8/4/11,1.5313,,
We,8/3/11,1.5102,,
Tu,8/2/11,1.4961,,
Mo,8/1/11,1.4788,,
,,,,
Fr,7/29/11,1.5276,,
Th,7/28/11,1.5265,,
We,7/27/11,1.5041,,
Tu,7/26/11,1.4971,,
Mo,7/25/11,1.4691,,
,,,,
Fr,7/22/11,1.4808,,
Th,7/21/11,1.5038,,
We,7/20/11,1.4984,,
Tu,7/19/11,1.4862,,
Mo,7/18/11,1.4853,,
,,,,
Fr,7/15/11,1.4809,,
Th,7/14/11,1.4653,,
We,7/13/11,1.458,,
Tu,7/12/11,1.4726,,
Mo,7/11/11,1.4482,,
,,,,
Fr,7/8/11,1.4377,,
Th,7/7/11,1.4235,,
We,7/6/11,1.4502,,
Tu,7/5/11,1.4652,,
Mo,7/4/11,1.4598,,
,,,,
Fr,7/1/11,1.4459,,
Th,6/30/11,1.4395,,
We,6/29/11,1.4512,,
Tu,6/28/11,1.4392,,
Mo,6/27/11,1.4455,,
,,,,
Fr,6/24/11,1.4591,,
Th,6/23/11,1.5013,,
We,6/22/11,1.5165,,
Tu,6/21/11,1.4987,,
Mo,6/20/11,1.5033,,
,,,,
Fr,6/17/11,1.4727,,
Th,6/16/11,1.4633,,
We,6/15/11,1.4515,,
Tu,6/14/11,1.4775,,
Mo,6/13/11,1.481,,
,,,,
Fr,6/10/11,1.481,,
Th,6/9/11,1.3906,,
We,6/8/11,1.491,,
Tu,6/7/11,1.467,,
Mo,6/6/11,1.473,,
,,,,
Fr,6/3/11,1.4765,,
Th,6/2/11,1.4671,,
We,6/1/11,1.4314,,
Tu,5/31/11,1.4396,,
Mo,5/30/11,1.461,,
,,,,
Fr,5/27/11,1.4582,,
Th,5/26/11,1.4761,,
We,5/25/11,1.4754,,
Tu,5/24/11,1.4619,,
Mo,5/23/11,1.4634,,
,,,,
Fr,5/20/11,1.4368,,
Th,5/19/11,1.3924,,
We,5/18/11,1.3967,,
Tu,5/17/11,1.3927,,
Mo,5/16/11,1.377,,
,,,,
Fr,5/13/11,1.3632,,
Th,5/12/11,1.3777,,
We,5/11/11,1.3593,,
Tu,5/10/11,1.3646,,
Mo,5/9/11,1.3634,,
,,,,
Fr,5/6/11,1.3641,,
Th,5/5/11,1.3872,,
We,5/4/11,1.3556,,
Tu,5/3/11,1.3508,,
Mo,5/2/11,1.3179,,
,,,,
Fr,4/29/11,1.3084,,
Th,4/28/11,1.2978,,
We,4/27/11,1.2873,,
Tu,4/26/11,1.281,,
Mo,4/25/11,1.2784,,
,,,,
Th,4/21/11,1.2772,,
We,4/20/11,1.2859,,
Tu,4/19/11,1.2637,,
Mo,4/18/11,1.2657,,
,,,,
Fr,4/15/11,1.2464,,
We,4/13/11,1.2268,,
Mo,4/11/11,1.3062,,
,,,,
Fr,4/8/11,1.2936,,
Th,4/7/11,1.2843,,
We,4/6/11,1.283,,
Tu,4/5/11,1.2781,,
Mo,4/4/11,1.2771,,
,,,,
Fr,4/1/11,1.2956,,
Th,3/31/11,1.3124,,
We,3/30/11,1.3229,,
Tu,3/29/11,1.3346,,
Mo,3/28/11,1.3471,,
,,,,
Fr,3/25/11,1.3563,,
Th,3/24/11,1.3906,,
We,3/23/11,1.4017,,
Tu,3/22/11,1.4186,,
Mo,3/21/11,1.4305,,
,,,,
Fr,3/18/11,1.4273,,
Th,3/17/11,1.4034,,
We,3/16/11,1.3874,,
Tu,3/15/11,1.402,,
Mo,3/14/11,1.3813,,
,,,,
Fr,3/11/11,1.4017,,
Th,3/10/11,1.3899,,
We,3/9/11,1.3792,,
Tu,3/8/11,1.3815,,
Mo,3/7/11,1.398,,
,,,,
Fr,3/4/11,1.378,,
Th,3/3/11,1.3778,,
Tu,3/1/11,1.381,,
Mo,2/28/11,1.4293,,
,,,,
Fr,2/25/11,1.4392,,
Th,2/24/11,1.4448,,
We,2/23/11,1.4014,,
Tu,2/22/11,1.3924,,
Mo,2/21/11,1.3816,,
,,,,
Fr,2/18/11,1.3988,,
